idx,smi,label
2057589,Cc1cc(C(=O)Nc2ccc(-n3ccnc3)cc2)n(-c2ccc3cc(Cl)ccc3c2)n1,-10.7
652862,CC(C)[C@@H]1CNC(=N)N1C[C@@H]1CCCN1[C@@H](Cc1ccccc1)N1C[C@@H](C(C)C)N(CC2CCC(C(C)(C)C)CC2)C1=N,-9.3
44527,NC(=O)/C=C(\O)C(=O)N[C@@H](CC(=O)O)Cc1ccc(-c2cccc(Cl)c2)cc1,-9.6
603302,O=C(NN=C1CCCC1)c1cc(O)cc(O)c1,-8.9
2338479,CCCCCC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)NC)C(C)C,-7.4
930587,CCc1c(O)nc(SC2CC(=O)N(c3ccc(F)c(Cl)c3)C2=O)nc1O,-9.6
1530182,CCCC(Cc1ccc(OC)c(CNC(=O)c2ccc(C(F)(F)F)cc2)c1)C(=O)O,-9.8
173009,Nc1ccc(S(=O)(=O)c2ccc(-c3ncc(C(O)(C(F)(F)F)C(F)(F)F)cc3C#CCO)cc2)cn1,-10.7
1134779,c1c2c(cc3sc(N4CCOCC4)nc13)OCO2,-8.2
1801738,COc1cc(C(CCN2CCOCC2)c2c(OC)cc(OC)c3c2OC(=O)CC3c2ccc(N(C)C)cc2)cc(OC)c1OC,1.5
345844,CC(=O)OC[C@@H]1O[C@H](C/C=N\OC[C@@H](C)[C@H](OCc2ccccc2)C(C)C)C=C[C@@H]1OC(C)=O,-8.6
428985,COc1cc2nc(-c3ccc(C)o3)cc(NCC3CCN(c4ccc(C(=O)NO)cn4)CC3)c2cc1OC,-10.6
1853176,CC(C)S(=O)(=O)Nc1cccc(C(=O)Nc2ccc(Br)cc2)c1,-10
2051841,O=C(Cc1ccccc1)Nc1ccc(NC(=O)C2CCCCC2)nc1,-10
2070945,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@@H]1C(=O)OCc1cccc2cccnc12,-8.1
1967625,CCc1nc(C)c(CNC(=O)c2cc3cc(C)ccn3n2)s1,-9.5
102290,COCCOC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(Cc2ccccc2)CC1,-8.4
1131073,C#CCOc1ccc(CCNC(=O)N(C)c2c(C)noc2C)cc1,-8.8
1909883,Cc1onc(C(=O)N2CCC(Nc3cc(=O)n(C)c4cc(F)c(F)cc34)CC2)c1C,-9.3
143781,O=C(O)c1csc(-n2nc(-c3ccccc3)c3oc4ccccc4c32)n1,-10.9
476668,Nc1ccc(-n2nncc2-c2ccccc2)cc1,-8.7
1992112,CCCCCCCCn1cc(CN(CC)CC)c2cc(-c3ccncc3F)ccc21,-8.5
2182086,C[C@H](NCC(F)(F)F)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)cc1,-10.2
2358691,C=C1C(=O)OC[C@H]1CCOC(=O)Nc1ccc(Cl)cc1,-8.8
1452296,O=C(CCN1C(=O)S/C(=C/c2ccccc2)C1=O)Nc1ccc(C(=O)O)c(O)c1,-9.9
606457,COc1ccc(C(=O)N2C[C@@H](CO)[C@H](N(C)C)C2)cn1,-7.6
936098,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@@H](CCCCN)C(N)=O,-6.3
1061025,O=C1CSc2cc(Cl)ccc2N1CC1CCCO1,-8.2
934953,CC(C)C[C@H]1C(=O)NCCN1Cc1cn2cccnc2n1,-7.9
2182973,CC(C)(C)c1nn(Cc2ncc(Br)cc2Cl)c(O)c1CCC#N,-6.8
512125,CC(C)CS(=O)(=O)N[C@H]1CC[C@H](Nc2nc(N)c(C(=O)c3c(F)cc(CN4CCCC4)cc3F)s2)CC1.Cl,-9.3
1864322,COc1ccc(OC)c(NC(=O)Cn2nc3c(Sc4ccccc4)nc4ccccc4n3c2=O)c1,-10.3
2229965,Nc1ccc(S(=O)(=O)Cc2nc3ccccc3n2Cc2ccc(Cl)cc2Cl)cc1,-9.3
811988,O=C(Cc1ccccc1)NC(NC(=O)Cc1ccccc1)c1ccccc1F,-9.5
168440,O=C(Nc1ccccc1C(=O)NCCN1CCOCC1)c1ccccc1F,-8.6
78579,N#Cc1cc(-c2ccnc(Nc3cccc(C(=O)NC4CCNCC4)c3)n2)cnc1NC1CCOC1,-11
715287,C/C=C(\NC(=O)CCCCCCCCC)C(=O)O,-7.6
429988,CCCCCC(=O)NNC(=O)c1ccc(-c2ccccc2)cc1,-10.5
1530841,O=C(CNC(=O)c1ccco1)NCC(=O)Nc1ccncc1,-8.7
633444,COc1ccc(Oc2c(C)oc3cc(OC(=O)N4CCOCC4)ccc3c2=O)cc1,-10.1
639653,COc1cccc(CNCCCNc2ccnc3cc(Oc4cccc(N(C)C)c4)ccc23)c1O,-10.6
1293790,O=C(OCc1ccccc1)c1cccnc1,-8.2
727571,CC(O)(c1cncc(-n2ncc3cc(F)ccc32)c1)C(F)(F)F,-10.5
2363324,O=C(NC1CCCN(Cc2ccccc2F)C1)C1CCC1,-9.8
666639,CC1CCN(C(=O)c2ccccc2NC(=O)c2nsc3ccccc23)CC1,-8.8
983999,CC(C)CC(=O)Nc1cccc(-c2nc3ncccc3o2)c1,-10.4
215538,COc1ccc(COc2nc(N3CCC4(CC3)CC4)ncc2C(=O)NCc2ncccn2)cc1Cl,-9.8
1302620,Cc1cc(Oc2ccc(/C(=N/O)N3CCCCCC3)cn2)cc(C(C)C)c1,-11.5
93511,Cl.O=C(O)CCN1CCOCC1,-6
1115715,COc1ccc(C(=O)CSc2nnc(-c3ccccc3)o2)cc1,-9.3
1646612,C[C@@H]1CN(C(=O)CCC(F)(F)F)C[C@]1(C)O,-7.4
2039691,CCOc1ccc(C(=O)OCC(=O)Nc2cccc(S(=O)(=O)N3CCCC3)c2)cc1,-9.6
1721850,CCCOc1ccc(C(=O)O)cc1-c1cc(-c2cccc(OC)c2OC)n(CCc2ccccc2)n1,-7.5
858548,COc1ccc(CNc2nnc(N3CCC(CO)CC3)c3ccc(C#N)cc23)cc1Cl.Cl,-12.1
311061,CN1CCC=C(c2nsnc2OCCCCCCCCCCCCO)C1,-8.5
330780,CC(O)(C#Cc1cc2c(cc1F)OCCn1cc(C(N)=O)nc1-2)c1ncccc1F,-10.1
850563,CCCc1cccc(-c2cc(NC(=O)[C@@H]3CNC(=O)C3)nn2-c2ccc(OCCC(F)(F)F)cc2)c1,-10.4
983089,O=C(OCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)c1cccc2c1-c1ccccc1C2=O,-9
271435,CN1CC[C@@H](Oc2cc(NC(=O)Nc3ccccc3Br)ccc2Cl)C1,-9.2
1798391,Cc1cc(S(=O)(=O)NC2=NNC(C)CN2)c(S)cc1Cl,-8.3
950416,CC1(c2cccc(OCC(=O)Nc3ccc(Cl)cc3)c2)CCSC(N)=N1,-10.8
1061321,CCCCn1cnc2c(NCc3cccc(/C=C/C(=O)NO)c3)nc(N3CCN(C)CC3)nc21,-10.6
994939,Cn1cc(C(=O)N2CCc3ccccc32)c2ccccc21,-9.6
796153,Cc1ccc(N(CC(=O)Nc2ccccc2C(=O)NCc2ccco2)S(=O)(=O)c2ccccc2)cc1C,-8.3
2328029,CCc1ccc(S(=O)(=O)N2CC[C@@H](N)C2)cc1CC,-8.2
2110633,CC1CCCC(C)N1CCOc1cc(N)ccc1C#N.O=P(O)(O)O,-8.5
237175,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@H]2CC[C@H](c4ccc(C5CC5)cc4)O2)C3=O)cn1,-11.7
1390959,Cc1ccc(-c2cnnc(N3CCC(c4cccc(C#N)c4)C3)n2)o1,-10.9
110366,COc1ccc(CN(Cc2ccco2)c2cnc(S(C)(=O)=O)nc2C(=O)Nc2ccc(C)c(C)c2)cc1,-5.7
19388,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Oc3ccccc3OC)cc2)[C@H]1NC(C)=O,-8.4
1894643,O=C(N1CCCCCC1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1,-7.4
2080872,O=C1CCCc2cc(C(=O)N[C@H]3C[C@H](CO)C3)ccc2N1,-9.8
1169313,COc1cccc(-c2nccnc2OC2CN(c3ncc4ccccc4n3)C2)c1,-10.4
1265066,CCCCOC(=O)c1cnc2ccccc2c1O,-8.1
604107,COc1cc(CCC(=O)OCC(=O)Nc2cccc(S(N)(=O)=O)c2)cc(OC)c1OC,-9.7
1540890,Cc1cccc(C)c1C(Nc1ccc(Cl)cc1Cl)C(=O)CCc1ccncc1,-7.4
1755115,COc1cc2c(cc1OC)CN(Cc1ccc(-c3ccc(N(S(=O)(=O)c4ccccc4)S(=O)(=O)c4ccccc4)cc3)cc1)CC2,-7
174120,C=CCn1c(=O)c(C(=O)Nc2ccccc2C)c(O)c2ccccc21,-10.4
2158807,O=S(=O)(c1ccc(Br)cc1)c1ccc(-c2nnc3sc(O)nn23)cc1,-10.1
2078474,CCCCCCc1cc2cn(Cc3cn(Cc4ccccc4)nn3)c(=O)nc2o1,-9.5
1984000,Cc1cc(C)cc(Nc2nnc3n2S(=O)(=O)c2cc(C#N)c(Cl)cc2S3)c1,-6.5
1412506,CCC(C)NC(=O)NC(=O)c1ccccc1OCc1ccccc1,-9.8
2050678,O=C1CC2(CCN(C(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)Oc2c(F)cccc21,-7.4
1101338,COc1ccc(Cl)cc1C(=O)N1CCOC2(CNCCOC2)C1,-8.2
1275477,CC(=O)Nc1ccc(NC(=O)COc2ccc3c(c2)CCC3)cc1,-10.8
817632,CC1CCN(C(=O)COC(=O)C23CC4CC(CC(O)(C4)C2)C3)CC1,-9.2
1723310,N=C(N)c1ccc(-c2nc3ccc(C(=N)N)cc3s2)cc1,-9.6
765452,O=C(O)c1ccc(-n2cc(CNc3cc(F)c(F)c(F)c3)c(-c3ccc(C(F)(F)F)cc3)n2)cc1,-10.1
648707,Cc1ccc(-n2nc(C(F)(F)F)cc2NC(=O)Nc2cccc(Oc3cccc4[nH]c(=O)[nH]c34)c2)cc1,-11.9
2043752,COC[C@H](C)C(=O)NS(=O)(=O)c1cc(S(=O)(=O)N(C)C)ccc1Cl,-7.1
1465868,CC(=O)O[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1C(=O)c1cnc2sc(C(=O)c3ccc(F)cc3)cn12,-9
1819614,Cn1cc(CCCN2CCC3CCC(C2)N3C(=O)OC(C)(C)C)cn1,-7.1
1206646,O=C(COc1ccc(OCC(=O)N2C(=O)CS/C2=N\c2ccccc2)cc1)N1C(=O)CS/C1=N\c1ccccc1,-8.2
626786,CC(=O)Nc1ccc(Oc2ncccn2)cc1,-7.8
844749,NC(=S)c1cccc(-c2cn(CC(CF)CF)c3cc(NC(=O)Cc4nccs4)ccc23)c1,-10
1230686,COc1cccc(C(=O)/C=C/c2ccccc2)c1OC,-8.3
836503,O=C(O)Cn1cc(/C=C2\SC(=O)N(CC(=O)N3CCCCCC3)C2=O)c2ccccc21,-6.8
2308552,Nc1nonc1-n1nnc(C(=O)N/N=C/c2ccccc2)c1CSc1ccccc1,-10.2
2026529,Cc1ccc2c(c1)c(=O)c1ccccc1n2Cc1cn(Cc2ccccc2)nn1,-11
2004218,COc1cccc2c1CCC1=CC(=O)CCC12C,-8.1
1113522,Oc1ccc(/C=N/NCc2cccc(C(F)(F)F)c2)cc1,-10.3
1895018,CCOC(=O)[C@H]1[C@H](C(=O)c2ccc3ccccc3c2)C12C(=O)Nc1ccccc12,-8.3
1275169,CC(C)(C)NC(=O)N[C@H](C(=O)N[C@@H](CC1CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C(C)(C)C,-7.7
500936,CC(C)(C)NS(=O)(=O)c1ccc2nc(NC(=O)c3ccc(N4C(=O)CCC4=O)cc3)sc2c1,-9.5
1049137,NCC(O)CSCc1ccc(Cl)cc1,-7.2
956213,CCc1nccn1Cc1coc(-c2cccc(C)c2)n1,-9.9
1113645,COC(=O)N(C)c1cc2c(NCc3ccc(OC)c(Cl)c3)ncnc2c(CCO)c1OC.Cl,-8.2
2081869,NC(=O)c1c(SCc2ccc(Cl)cc2)nsc1Nc1ccc(O)nc1,-8.8
2070266,O=C(Oc1cc(O)c2c(=O)c3ccccc3oc2c1)c1cccc2ccccc12,-13.7
147052,COCC(=O)Nc1ccc(-c2ccc3ncn(Cc4ccccc4)c(=O)c3c2)cn1,-10.6
784373,O=C(Nc1ncc2c(n1)-c1ccccc1CC2)c1ccc(F)cc1,-11.6
1427583,Fc1cccc2c(-c3nc(CN4CCCC4)cs3)cn(CC3CCOCC3)c12,-9.9
247431,O=C(O)c1ccc(NC(=O)c2ccccc2[Se][Se]c2ccccc2C(=O)Nc2ccc(C(=O)O)cc2)cc1,-9.8
907757,CC(C)(CNC(=O)c1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1)N1CCOCC1,-11.2
2089384,CC1CN([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)C(=O)NC1=O,-8.1
1793124,Cc1cc(C)c2c(C(=O)O)cn(-c3ccc(C(C)C)cc3Br)c2n1,-9.6
463897,O=C(Nc1nnc(-c2ccncc2)o1)c1cccc(N2C(=O)CCC2=O)c1,-10.6
1886742,O=C(Nc1cccc(Sc2ccnc3ccsc23)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,-10
2092687,CCS(=O)(=O)c1ccccc1NC1CC=CC1,-7.4
321673,COc1ccc(N2CCN(CCCNC(=O)c3cc(Nc4ccccc4OC)nc4ccccc34)CC2)cc1,-9.8
1693259,Nc1nc(N)c2ncn([C@H]3CCCC[C@H]3CO)c2n1,-7.8
1360076,O=C(NO)[C@@H]1O[C@@H](c2ccc(C#Cc3ccccc3)cc2)[C@@H](O)[C@H]1O,-10.4
1571325,NC(=O)[C@H]1CCN(c2ccc3c(c2)C(=O)OC3Cc2ccc(F)c(F)c2)C1,-11
641914,N[C@H](C(=O)O)[C@@H]1CC(O)=NO1,-5.9
526830,O=C(O)c1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(Cl)cc2)cc1,-9.8
2032860,NC(=O)c1ccsc1NC(=O)Cc1cccc(Br)c1,-8.8
1461168,Cc1noc2c(Cc3ccccc3)nn(Cc3nnc(Nc4ccccc4)s3)c(=O)c12,-10.6
1436124,Clc1cc(Cl)cc(-c2nn3c(-c4cc(Cl)cc(Cl)c4Cl)nnc3s2)c1,-8.7
1460827,Cc1cc(CN(C)C(=O)[C@H]2CC(=O)N(C(C)C)C2)no1,-7.4
1570616,Cc1ccccc1C(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,-10.5
1559315,CCNC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,-8.5
504328,O=C(c1ccc2c(c1)CCN2S(=O)(=O)c1ccc(Cl)cc1)N1CCN(c2ccc(F)cc2)CC1,-9.4
1033600,CC1(CCC(=O)Nc2c(O)ccc(C(=O)O)c2O)C(=O)C=CC23CC4CC(OC4(c4ccccc4)C2)C31,-9.4
434836,COc1ccccc1C(=O)NC(=O)CSc1nnc(SC)s1,-8.1
959943,Cc1cc(-c2ccc(C#N)c(C#N)c2)ccc1Oc1cc(N)nc(Nc2ccc(C#N)cc2)n1,-12.7
1281005,CC1(C)CN(C(=O)C2(N)CC3(CCC3)C2)[C@H]1C1CCN(Cc2ccccc2)CC1,-9.9
2324777,CC[C@H](Oc1cc(C)c(Cl)c(C)c1)C(=O)N1CCC2(CC1)OCCO2,-9.2
2113462,O=C1[C@@H]2C3C=CC(C3)[C@@H]2C(=O)N1c1ccc2ccccc2c1,-10.4
696290,O=C(CSc1ccc(Cl)cc1)NC(=O)NCc1ccco1,-9.1
1380159,C=CC(=O)N[C@H]1CCN(c2ncc(C(N)=O)c(Nc3ccc(C(=O)N4CC(C)OC(C)C4)cc3)n2)C1,-8
1204713,COC(=O)c1cc(OC)c(OC)cc1NC(=O)c1oc2ccccc2c1C,-10.5
188546,CN(Cc1cnn(C)c1)S(=O)(=O)N1CCc2ccccc2C1,-8.7
677228,O=C(c1nc2sccn2c1CN1CCC[C@H](CN2CCCCC2)C1)N1CCCC1,-8.4
2192075,O=C(CCl)Nc1ccc(-n2nc(OC/C=C/c3ccccc3)nc2-c2ccc(Cl)c(Cl)c2)cc1,-11.6
1360318,COCCNC(=O)C(=O)NCC(c1cccnc1)N1CCN(c2ccccc2)CC1,-8.2
1180239,COc1cc2c(cc1OC)CN(C(=S)NC(=O)c1ccccc1)CC2,-9.4
1205400,Cc1nn(-c2ccc3nnc(C)n3n2)c(C)c1CCC(=O)NCc1ccco1,-10.2
2021200,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(Oc2ccccc2C(=O)O)cc1,-9.4
656053,CCOc1ccc(C(=O)NCCNC(=O)c2nc(-c3ccccc3)c(Cc3ccccc3)s2)cc1,-9.5
1988276,COc1cccc(/C=C/C(=O)/C=C/c2nc3ccccn3c2-c2cc(OC)ccc2OC)c1,-10.3
1952272,COc1ccc2c(CN3CCN(c4ccc(Cl)c(Cl)c4)CC3)cc(=O)oc2c1,-10.9
621289,NS(=O)(=O)Oc1ccc2c(c1)CN(C(=O)c1ccc(N(Cc3ccccc3)Cc3ccco3)cc1)CC2,-7.9
629276,Cc1ccc(CCNC(=O)CNS(=O)(=O)c2ccc3nc(C)sc3c2)cc1,-10
1111655,Cc1cc(C(=O)Nc2cccc(C)c2C)n(-c2ccccc2)n1,-9.1
472878,COP(=O)(CC/C=C(\C)COC(C)=O)Oc1ccccc1,-7.7
1334021,COC(=O)c1ccc(C(C(=O)NC2CCCCC2)N(Cc2ccccc2)C(=O)Cc2cccs2)cc1,-5.8
154040,CCOC(=O)c1cnc(-c2ccccc2)nc1N1CCOCC1,-8.1
932495,Cc1ccc(/C=C2/SC(=S)N(CCCC(=O)Nc3ccc(O)cc3)C2=O)cc1,-9.4
2265901,CC1CCN(C[C@H]2CCC/C(=C\c3ccccc3)[C@@H]2O)CC1,-10.1
297456,c1csc(-c2ccc3nncn3c2)c1,-7.3
582843,Cc1ccc(CN(C(=O)c2ccccc2C)C2CCS(=O)(=O)C2)o1,-7
1373050,CNC1CN(C(=O)OC(C)(C)C)C1,-5.9
689816,CC(O)CNc1nc2c(c(=O)n(Cc3cccc(Cl)c3)c(=O)n2C)n1C,-9.3
1112382,CCC#CCN1CCC[C@@H]1CNC(=O)c1ccc2ncsc2c1,-9.5
166328,CC1(C)CC(=O)C2=C(C1)N(CCN1CCOCC1)C1=C(C(=O)CC(C)(C)C1)C2c1cccc(F)c1,-1.8
2301789,CCCCCN(C(=O)c1cccc(C(F)(F)F)c1)C(CC)c1nc2ccccc2c(=O)n1-c1ccccc1OC,-4.3
2348493,COc1cc(F)cc(-c2cc(OC)c(-n3c(=O)ccc4cc(S(=O)(=O)Nc5ccon5)ccc43)cc2F)c1,-7
206484,COc1ccc(NS(=O)(=O)c2cc(NC(=O)[C@H](C)NC(N)=O)ccc2N2CCCC2)cc1,-9.3
1723290,CC[C@H]1O[C@H](C)CC2=C1C(=O)OC(C)(C)O2,-7.5
1799128,Cc1ccc(C(C)(C)CN(C)Cn2ncsc2=S)cc1,-7.9
35224,CC(NS(=O)(=O)c1ccccc1)C(=O)Nc1ccccc1Sc1ccccc1,-9.5
1964659,COc1c(Br)c(Br)c(C[C@H]2C[C@H]2C(=O)O)c(Br)c1OC,-7.3
821544,Cc1nn(-c2ccccc2)c(C)c1/C=C/C(=O)OCC(=O)Nc1ccc(C(N)=O)cc1,-10.6
2170605,COc1ccc(N2CCN(c3nc(Nc4cc(C(C)(C)C)ccc4C)c4ncn(C)c4n3)CC2(C)C)cc1,-6.4
1282398,Cc1ccc(S(=O)(=O)N2c3cc(C)ccc3OCC2C(C)(C)C)cc1,-6.7
937946,O=C(O)c1ccc2c(C3CCCCC3)c(-c3ccoc3)n(CC(=O)N3CCC(N4CCCCC4)CC3)c2c1,-6.7
983634,Cc1ccc(CN2CCSc3ccc(C(=O)NCC4CCCO4)cc32)cc1,-9.6
1917081,N=C(N)c1ccc(CNC(=O)C[C@H]2OCCN(NS(=O)(=O)c3ccccc3)C2=O)cc1,-9.9
1393397,Cn1nc(-c2nnc(SCc3ccc(C(F)(F)F)cc3)o2)cc1-c1ccc(C(F)(F)F)cc1,-11.5
1190942,Cc1ccnc(Cl)c1NC(=O)CSc1nnc(NC(=O)CCl)s1,-8.7
1683762,O=C(O)C(O)C(O)C(O)COP(=O)(O)O,-7.1
203570,COc1ccccc1N(C(=O)Oc1c(C)cccc1C)c1ccnc(Nc2ccc(N3CCN(C)CC3)cc2)n1,-9.2
1111953,CCCCCCNC(=O)c1ccc(C2(C(F)(F)F)CC(c3ccc(C)cc3)=C(C(=O)Nc3ccc(OC)cc3)C(=O)N2)cc1,4.1
852941,O=C(CNC(=O)c1ccccc1F)NCc1cccnc1,-9.4
1716980,CCCOc1ccc(-c2cc(=O)c3ccccc3o2)cc1,-9.9
1629803,Nc1nc(O)c2c(n1)NCC(CCc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)o1)C2,-10.7
1045000,CCCCCCCCCCCCCOC(=O)[C@H](/C=C/C(C)C)[C@H](O)[C@@H](O)[C@@H](OC)C(=O)NC1CCCCNC1=O,-8.1
2034366,CCn1cc2c(Oc3cnc(C(=O)N4CCC4)c(F)c3)cc(C(=O)Nc3ccn(C)n3)cc2n1,-10.3
1636498,C#CCN(C)Cc1nnn(CC)c1C,-6.4
791629,COc1ccc(NC(=S)N2CCC(c3ccc(C)cc3)C2)cc1,-9.2
929355,CCOC(=O)C1CCN(C(=O)Cn2ncc(Cl)c(Cl)c2=O)CC1,-8.6
347901,CC(C)c1cc(C#N)cc2nc(-c3ccc(C(=O)NCC4CN(c5ccc(-c6ccccc6OC(F)(F)F)cn5)C(=O)O4)cc3)oc12,-7.6
1560802,CN(C)P1(N(C)C)=N[P@@](N(C)C)(N2CC2)=N[P@](N(C)C)(N2CC2)=N1,-1.1
93646,COc1cc2c(cc1OC)-c1cc(OCCN3CCCCC3)nc(=O)n1CC2,-9.4
1305755,O=C(NCc1ccco1)C1CC(c2ccccc2C(F)(F)F)=NO1,-8.6
1983786,Cc1ccc(CN2CCn3cc(CN4CCN(C)CC4)nc3C2)cc1,-9.5
269226,O=C(c1ccccc1)c1c2n(c3c(N4CCN(CCc5ccccc5)CC4)ncnc13)CCCC2,-10.8
1283919,O=C(Nc1ccc(N(CCCl)CCCl)cc1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,-9.2
1745742,CCCOC(=O)[C@]1(O)C=C(OCc2cc3ccc(Cl)cc3s2)[C@@H](O)[C@H](O)C1,-10.4
697210,NS(=O)(=O)c1ccc(Br)cc1,-6.3
95033,CCCCc1nc2ccccc2n1Cc1ccc(C(=O)O)cc1F,-8.6
1657433,Cl.O=C(O)C1CCCN(CCO/N=C/c2ccccc2-c2ccc(F)cc2F)C1,-9.5
2303899,O=C(NCC1CC1)C1CCCN(CC2CC2)C1,-7.1
273115,CON(CCCc1ccc(N(CCCl)CCCl)cc1)C1O[C@@H](C)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,-6
1723924,O=C1CN(C(=O)c2cccc(Nc3ncc(-c4ccc5c(c4)OCO5)cn3)c2)CCN1,-11.3
1642776,Cc1csc(CC2(c3cccc(OC(F)(F)F)c3)CN(C[C@@H](O)C(F)(F)F)c3c(F)cccc32)n1,-7
96252,N=C(N)Nc1ncccn1,-5.6
361062,C/C(=N\N1CCNC1=O)c1ccc2nnc(C(F)(F)c3ccc4ncccc4c3)n2n1,-10.5
607952,O=C1c2ncccc2C(=O)c2c(-c3ccccc3NC(=O)C(F)(F)F)ccnc21,-8.2
2278817,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccccc2Cl)c2cccc(OC)c12,-8.5
1582314,CC(C)C(COC(N)=O)C(C)C,-6
135448,CCC(C(=O)NC(C)(C)C)N(C(=O)Cn1nnc(-c2ccccc2F)n1)c1cnc2ccccc2c1,-6.8
1020068,Cc1c(C(=O)NN2CCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(OS(=O)(=O)CCC(C)(C)C)cc1,-9.4
105993,COCCN1CCN(C(CN2CCC(N3CCCCC3)CC2)c2ccc(OC)cc2)CC1,-8
1360085,CCC(C(N)=O)c1ccccc1,-6.7
2034579,O=C(Nc1cccc(Nc2ncc(C(=O)c3ccccc3Cl)s2)c1)c1ccccc1,-10.8
2125339,O=C([C@@H]1O[C@@H]2O[C@H]1C(=O)N(Cc1ccccc1)[C@H]2Cc1ccccc1)N1CCCNCC1,-8.3
1971109,Clc1cc(Cl)cc(CNC2COC2)c1,-7.1
29778,Cc1sc(NC(=O)c2oc3ccccc3c2C)c(C#N)c1C,-10.2
766582,C[C@H](C(=O)N[C@H](Cn1cncn1)c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,-10.5
324181,O=C(CSc1ccc(-c2ccco2)nn1)NCc1ccccc1Cl,-9.5
2049251,Cc1cccc(-n2ncc(C(=O)N3CCc4nnc(N)cc4C3)n2)c1,-10.1
593789,O=S1(=O)C(c2ccccc2)=C(O)c2ccccc21,-8.5
241537,COc1cc2c(N)nccc2cc1C[C@H](C(=O)OCC1CC1)N1CC[C@H](NS(=O)(=O)c2cnc(N3CCCC3)s2)C1=O,-9
357958,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1Oc1ccccc1,-11.9
1415256,Cc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)OC2COC3OCCC23)cc1,-7.4
2273385,C[C@@H](Cn1cc(Br)cn1)Nc1cnn(C(C)(C)C)c1,-7.9
546829,Cc1ccc(NC(=O)C(NC(=O)CCc2ccccc2)c2ccc(C(=O)Nc3ccccc3N)cc2)cc1,-11
1900672,CCOc1ccc(CC(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)CC1(c3ccccc3)CC1)CC2,-7.3
1985691,CCn1ncc2c(NC3CCCCC3)c(C(=O)NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cnc21,-7.5
1652419,Nc1ncnn2c(CN3CCCC(O)C3)cc(-c3cc(F)c(CO)c(F)c3)c12,-8.9
464975,Cc1cccc2cc3c(=O)n(CCN(C)C)cc(C(=O)NCCN(C)C)c3nc12,-8.7
2295537,C[C@H](c1nc(-c2ccc(NS(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,-11.5
999868,Cc1ccnc(NC(=S)N2CC[C@@H](Nc3cccc(C(F)(F)F)c3)C2)c1,-11.6
1068516,COc1cccc(C(=O)/C=C2\c3cccc(Cl)c3C(=O)c3cccc(Cl)c32)c1,-11.3
1520056,COc1ccncc1-c1ccc2c(O)cccc2c1,-9.3
2295068,COc1ccc(-c2ccccc2N2CCN(CCCCCC(=O)NCc3ccc(C#N)cc3)CC2)cc1,-10.4
599692,CC1=C(Br)/C(=C/Br)OC1=O,-5.7
556482,C=CCN1C[C@@H](C(=O)N2CCCCCCC2)CC1=O,-7.4
996532,Fc1ccc(-c2nn3ccccc3c2-c2ccncc2)cc1,-10.1
263927,CCCc1cc2c(cc1/C=C1\NC(=O)NC1=O)OCO2,-8.8
817111,Cc1cc(C(=O)Nc2ccc(-n3nccn3)cc2)n(-c2ccc3cc(Cl)ccc3c2)n1,-10.7
